XCoord,YCoord,OBJECTID,XCOORD,YCOORD,OBJECTID_1,POINT_X,POINT_Y,AGE,COMPLEX,COMDIST,SUBWAY,MAJROAD,AGEAVE,POPDEN,BLSPOPF,FIRENO,CAR2012R,TAX,AREA,PRICE,FLOOR1,UNITPRI
961779.7518,1958942.806,1682,961779.7518,1958942.806,1682,961779.7518,1958942.806,1.146128,1.20412,3.396095,2.778696,2.059252,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.922317,4.552362,0.133333,2.630045
961801.321,1963110.343,1683,961801.321,1963110.343,1683,961801.321,1963110.343,1.30103,0.477121,3.073979,2.91179,2.085236,1.614897,4.732558,0.033615,14,0.210232,3.853394,1.773786,4.290035,0,2.516249
961759.1149,1948311.721,1684,961759.1149,1948311.721,1684,961759.1149,1948311.721,1.342423,0,2.544894,1.974034,1.469701,1.630428,4.390524,0.01817,30,0.180048,4.066512,1.921426,4.6814,0,2.759974
961749.2586,1942854.238,1685,961749.2586,1942854.238,1685,961749.2586,1942854.238,1.518514,1.431364,2.912285,2.717052,1.995961,1.580925,4.12506,0.006781,9,0.279753,4.499824,1.654744,4.866416,0.333333,3.211672
961754.6889,1943881.208,1686,961754.6889,1943881.208,1686,961754.6889,1943881.208,1.50515,1.361728,2.513915,2.400038,2.310197,1.583199,4.333629,0.002157,23,0.343244,5.163337,2.067737,5.079145,0.0625,3.011408
961825.9606,1957466.615,1687,961825.9606,1957466.615,1687,961825.9606,1957466.615,1.146128,0.477121,3.462394,2.022854,1.763552,1.612784,4.292867,0.01691,12,0.246223,4.097292,1.928037,4.468697,0,2.54066
961845.6444,1961442.407,1688,961845.6444,1961442.407,1688,961845.6444,1961442.407,1.431364,1.278754,2.005407,2.781327,1.801995,1.583199,4.51542,0.012978,12,0.233847,4.371696,1.939788,4.545693,0,2.605905
961859.3743,1963062.299,1689,961859.3743,1963062.299,1689,961859.3743,1963062.299,1.39794,1.146128,3.057963,2.891926,1.975991,1.614897,4.732558,0.033615,14,0.210232,3.853394,1.829989,4.344876,0.333333,2.514887
961824.6203,1955255.753,1690,961824.6203,1955255.753,1690,961824.6203,1955255.753,1.255273,0.90309,3.002351,2.55204,1.605155,1.611723,4.490836,0.022701,13,0.173442,4.108193,1.777789,4.39794,0,2.620151
961824.2606,1952576.616,1691,961824.2606,1952576.616,1691,961824.2606,1952576.616,0.90309,0.477121,2.708079,3.065699,1.663073,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.952621,4.528376,0,2.575755
961836.7409,1954885.603,1692,961836.7409,1954885.603,1692,961836.7409,1954885.603,1.176091,0.69897,2.924759,2.702934,1.952001,1.621176,4.434645,0.023455,12,0.197094,3.924796,1.929112,4.531479,0,2.602367
961829.0355,1952472.677,1693,961829.0355,1952472.677,1693,961829.0355,1952472.677,1.079181,0,2.666594,3.026188,2.150475,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.871748,4.348305,0,2.476557
961871.3203,1959456.332,1694,961871.3203,1959456.332,1694,961871.3203,1959456.332,1.414973,1.447158,3.304811,2.197878,2.042082,1.583199,4.695619,0.036793,7,0.246522,3.93369,1.695448,4.237669,0,2.542221
961906.0405,1962897.915,1695,961906.0405,1962897.915,1695,961906.0405,1962897.915,1.431364,1.041393,2.994217,2.805503,2.007042,1.614897,4.732558,0.033615,14,0.210232,3.853394,1.795506,4.302275,0,2.506769
961923.4837,1961803.994,1696,961923.4837,1961803.994,1696,961923.4837,1961803.994,1.230449,1.041393,1.989604,2.613327,1.968664,1.608526,4.566524,0.018948,21,0.2497,4.24534,1.814477,4.462118,0,2.647641
961911.4945,1955684.895,1697,961911.4945,1955684.895,1697,961911.4945,1955684.895,1.176091,1.544068,3.094652,2.229382,1.882804,1.606381,4.52017,0.021306,6,0.238308,3.930389,1.848118,4.454877,0.25,2.606759
961857.3128,1943231.828,1698,961857.3128,1943231.828,1698,961857.3128,1943231.828,1.50515,0.90309,2.740974,2.327361,2.151335,1.580925,4.12506,0.006781,9,0.279753,4.499824,1.841006,4.84972,0,3.008714
961927.1576,1957681.056,1699,961927.1576,1957681.056,1699,961927.1576,1957681.056,1.113943,1.462398,3.487748,2.534641,2.087541,1.60206,4.475684,0.043077,9,0.251887,4.141669,1.917641,4.541603,0.038462,2.623962
961902.3244,1951782.627,1700,961902.3244,1951782.627,1700,961902.3244,1951782.627,0.90309,0,1.991209,2.652249,2.16923,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.927473,4.536492,0,2.609019
961958.1901,1963039.907,1701,961958.1901,1963039.907,1701,961958.1901,1963039.907,1.447158,1.041393,3.055398,2.840531,2.007496,1.614897,4.732558,0.033615,14,0.210232,3.853394,1.732072,4.261688,0.2,2.529616
961921.1469,1954311.4,1702,961921.1469,1954311.4,1702,961921.1469,1954311.4,0.90309,1.176091,2.90943,2.958419,1.920039,1.594393,4.389335,0.00851,9,0.239751,4.141073,1.776193,4.483587,0,2.707394
961950.0256,1959925.229,1703,961950.0256,1959925.229,1703,961950.0256,1959925.229,1.431364,1.255273,3.200963,2.021288,2.012299,1.60206,4.286833,0.078892,19,0.251708,4.155579,1.549718,4.229365,0,2.679647
961940.343,1957118.796,1704,961940.343,1957118.796,1704,961940.343,1957118.796,1.230449,1.491362,3.403806,2.394432,2.466097,1.623249,4.326608,0.021499,13,0.224475,4.170702,1.890046,4.511059,0,2.621013
961972.6861,1963174.755,1705,961972.6861,1963174.755,1705,961972.6861,1963174.755,1.30103,0.477121,3.104195,2.895415,1.68565,1.614897,4.732558,0.033615,14,0.210232,3.853394,1.927678,4.447158,0,2.51948
961956.519,1958781.658,1706,961956.519,1958781.658,1706,961956.519,1958781.658,1.322219,0,3.430019,2.564624,1.340327,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.64615,4.262966,0,2.616816
961973.7379,1961671.117,1707,961973.7379,1961671.117,1707,961973.7379,1961671.117,1.255273,0.778151,1.817628,2.715764,2.051015,1.608526,4.566524,0.018948,21,0.2497,4.24534,1.852108,4.471628,0,2.61952
961979.9513,1962356.48,1708,961979.9513,1962356.48,1708,961979.9513,1962356.48,0.778151,0,2.695823,2.544484,2.206646,1.608526,4.566524,0.018948,21,0.2497,4.24534,2.082857,4.689309,0,2.606452
961924.3905,1948181.964,1709,961924.3905,1948181.964,1709,961924.3905,1948181.964,0.778151,0.954243,2.597268,2.219145,2.100895,1.630428,4.390524,0.01817,30,0.180048,4.066512,1.92901,4.832509,0,2.903499
961952.878,1951924.021,1710,961952.878,1951924.021,1710,961952.878,1951924.021,1.079181,0,2.046006,2.773201,2.094523,1.609594,4.478174,0.017132,35,0.298103,4.695736,2.062582,4.50515,0,2.442568
961953.7948,1951971.934,1711,961953.7948,1951971.934,1711,961953.7948,1951971.934,1.041393,0,2.142583,2.802152,2.011299,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.928754,4.426511,0,2.497757
961990.7656,1958858.389,1712,961990.7656,1958858.389,1712,961990.7656,1958858.389,1.146128,0.30103,3.41925,2.58001,1.623445,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.495822,4.158362,0,2.66254
962022.4008,1959551.485,1713,962022.4008,1959551.485,1713,962022.4008,1959551.485,1.414973,1.176091,3.293565,2.000345,1.80524,1.60206,4.286833,0.078892,19,0.251708,4.155579,1.893734,4.525319,0,2.631585
961977.1465,1948075.526,1714,961977.1465,1948075.526,1714,961977.1465,1948075.526,0.954243,0,2.665142,2.396711,1.600055,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.929163,4.807672,0,2.878509
961989.1675,1948711.748,1715,961989.1675,1948711.748,1715,961989.1675,1948711.748,0.954243,0.30103,1.699232,2.530602,1.667399,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.927319,4.79588,0,2.868561
961988.6363,1948272.089,1716,961988.6363,1948272.089,1716,961988.6363,1948272.089,1.146128,0.69897,2.454759,2.370635,2.298281,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.909377,4.693339,0.5,2.783962
962025.6244,1955992.478,1717,962025.6244,1955992.478,1717,962025.6244,1955992.478,1.146128,1.079181,3.160917,2.263128,2.323062,1.606381,4.52017,0.021306,6,0.238308,3.930389,1.928857,4.518514,0,2.589657
962054.944,1961554.023,1718,962054.944,1961554.023,1718,962054.944,1961554.023,1.255273,0.954243,2.168591,2.816334,2.218737,1.608526,4.566524,0.018948,21,0.2497,4.24534,1.864333,4.454845,0,2.590512
962061.5576,1961636.677,1719,962061.5576,1961636.677,1719,962061.5576,1961636.677,1.113943,0.30103,2.133006,2.786653,2.280908,1.608526,4.566524,0.018948,21,0.2497,4.24534,1.92901,4.462398,0,2.533388
962061.6801,1961266.864,1720,962061.6801,1961266.864,1720,962061.6801,1961266.864,1.278754,0.90309,2.551289,2.856275,1.77604,1.556303,4.679572,0.01683,8,0.262382,4.195097,1.82699,4.54568,0,2.71869
962022.5247,1951881.442,1721,962022.5247,1951881.442,1721,962022.5247,1951881.442,1,0.69897,1.484612,2.779586,2.313544,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.929368,4.491362,0,2.561994
962013.4094,1948569.844,1722,962013.4094,1948569.844,1722,962013.4094,1948569.844,1.278754,0.477121,1.915002,2.640713,1.931839,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.852616,4.610152,0,2.757536
962070.3653,1958664.64,1723,962070.3653,1958664.64,1723,962070.3653,1958664.64,1.20412,0.60206,3.452329,2.341057,1.789683,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.773348,4.348305,0,2.574957
962060.6483,1955857.045,1724,962060.6483,1955857.045,1724,962060.6483,1955857.045,1.176091,1,3.117787,2.394454,2.368994,1.606381,4.52017,0.021306,6,0.238308,3.930389,1.777572,4.380904,0,2.603332
962051.7275,1953540.152,1725,962051.7275,1953540.152,1725,962051.7275,1953540.152,0.845098,0,3.07674,3.167458,2.119215,1.599883,4.480765,0.013895,12,0.279038,4.371622,1.927165,4.447158,0,2.519993
962049.733,1952542.327,1726,962049.733,1952542.327,1726,962049.733,1952542.327,1.113943,0,2.488322,3.075769,1.619224,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.996949,4.518514,0,2.521565
962049.3303,1950151.309,1727,962049.3303,1950151.309,1727,962049.3303,1950151.309,1.041393,0,2.834851,2.619612,1.665933,1.60206,4.476906,0.018748,17,0.205688,4.154302,1.925828,4.574031,0,2.648203
962083.2859,1956186.356,1728,962083.2859,1956186.356,1728,962083.2859,1956186.356,0.90309,0.30103,3.205191,2.416721,2.443254,1.606381,4.52017,0.021306,6,0.238308,3.930389,1.928345,4.558801,0,2.630456
962049.3398,1948324.702,1729,962049.3398,1948324.702,1729,962049.3398,1948324.702,1.113943,0.845098,2.316589,2.489805,2.12139,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.926651,4.769377,0,2.842726
962034.7097,1944554.465,1730,962034.7097,1944554.465,1730,962034.7097,1944554.465,1.50515,0.69897,2.842758,2.492346,2.252173,1.583199,4.333629,0.002157,23,0.343244,5.163337,2.081923,5.079181,0,2.997258
962069.4749,1952080.272,1731,962069.4749,1952080.272,1731,962069.4749,1952080.272,1.079181,0,1.90203,2.896501,2.191204,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.913443,4.39794,0,2.484497
962107.5291,1960236.72,1732,962107.5291,1960236.72,1732,962107.5291,1960236.72,1.255273,0,3.124004,2.628476,2.174227,1.60206,4.286833,0.078892,19,0.251708,4.155579,1.92737,4.647382,0,2.720012
962115.7199,1961386.174,1733,962115.7199,1961386.174,1733,962115.7199,1961386.174,1.230449,0.90309,2.485057,2.910348,2.062807,1.556303,4.679572,0.01683,8,0.262382,4.195097,1.928908,4.643453,0,2.714545
962078.5912,1952212.767,1734,962078.5912,1952212.767,1734,962078.5912,1952212.767,0.477121,0,2.161323,2.95659,2.009845,1.599883,4.480765,0.013895,12,0.279038,4.371622,1.607777,4.313867,0,2.70609
962063.0006,1948687.963,1735,962063.0006,1948687.963,1735,962063.0006,1948687.963,1.361728,0.477121,1.679168,2.561283,2.093338,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.927986,4.668852,0,2.740866
962080.7921,1951664.453,1736,962080.7921,1951664.453,1736,962080.7921,1951664.453,0.954243,0.477121,1.756764,2.710538,2.089784,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.928138,4.55318,0,2.625042
962084.0256,1950812.082,1737,962084.0256,1950812.082,1737,962084.0256,1950812.082,1.176091,0.60206,2.21915,2.838399,1.762489,1.617,4.257114,0.026765,8,0.214692,3.699231,1.929163,4.568202,0,2.639039
962100.0836,1953820.052,1738,962100.0836,1953820.052,1738,962100.0836,1953820.052,1.146128,1.491362,2.983252,3.118177,2.237937,1.594393,4.389335,0.00851,9,0.239751,4.141073,1.841026,4.459003,0,2.617977
962134.2919,1958807.109,1739,962134.2919,1958807.109,1739,962134.2919,1958807.109,1.079181,0.477121,3.433264,2.384393,1.910263,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.883548,4.439333,0,2.555785
962156.2555,1961989.167,1740,962156.2555,1961989.167,1740,962156.2555,1961989.167,1.113943,0.30103,2.593619,2.646172,2.329332,1.608526,4.566524,0.018948,21,0.2497,4.24534,1.925222,4.524754,0,2.599532
962167.792,1961726.675,1741,962167.792,1961726.675,1741,962167.792,1961726.675,1,0.845098,2.418043,2.823413,2.239383,1.608526,4.566524,0.018948,21,0.2497,4.24534,1.777282,4.489227,0,2.711945
962155.0656,1958332.421,1742,962155.0656,1958332.421,1742,962155.0656,1958332.421,1.176091,0,3.501925,2.333207,1.208975,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.927832,4.431364,0,2.503532
962128.5901,1951641.612,1743,962128.5901,1951641.612,1743,962128.5901,1951641.612,0.90309,0.477121,2.040768,2.7382,1.847512,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.928652,4.550228,0,2.621576
962099.0949,1944400.034,1744,962099.0949,1944400.034,1744,962099.0949,1944400.034,1.50515,0.778151,2.936287,2.159696,2.092964,1.583199,4.333629,0.002157,23,0.343244,5.163337,2.129075,5.082496,0,2.953421
962180.6333,1962069.832,1745,962180.6333,1962069.832,1745,962180.6333,1962069.832,1.146128,0.845098,2.657214,2.555694,2.158109,1.608526,4.566524,0.018948,21,0.2497,4.24534,1.918895,4.50173,0,2.582835
962172.6946,1959309.933,1746,962172.6946,1959309.933,1746,962172.6946,1959309.933,1.414973,1.113943,3.350492,2.581276,2.033103,1.60206,4.286833,0.078892,19,0.251708,4.155579,1.694605,4.267172,0,2.572567
962106.2529,1942949.488,1747,962106.2529,1942949.488,1747,962106.2529,1942949.488,1.518514,1.812913,2.967154,2.761445,2.15437,1.580925,4.12506,0.006781,9,0.279753,4.499824,1.62728,4.793218,0,3.165938
962151.0358,1948611.537,1748,962151.0358,1948611.537,1748,962151.0358,1948611.537,1.414973,1.113943,1.457415,2.655911,2.235684,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.859379,4.672098,0,2.812719
962152.6899,1948188.41,1749,962152.6899,1948188.41,1749,962152.6899,1948188.41,1.20412,0.477121,2.495361,2.593114,2.305743,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.852813,4.632692,0,2.779879
962133.5667,1943377.824,1750,962133.5667,1943377.824,1750,962133.5667,1943377.824,1.50515,1.342423,2.838832,2.377181,2.218627,1.580925,4.12506,0.006781,9,0.279753,4.499824,1.851015,4.845523,0,2.994508
962239.6573,1961412.077,1751,962239.6573,1961412.077,1751,962239.6573,1961412.077,1.20412,0.477121,2.579113,2.948424,1.727055,1.556303,4.679572,0.01683,8,0.262382,4.195097,1.853498,4.552073,0,2.698575
962233.826,1959019.574,1752,962233.826,1959019.574,1752,962233.826,1959019.574,1.322219,1.041393,3.404341,2.605128,1.937694,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.745633,4.34383,0,2.598197
962188.3817,1948327.5,1753,962188.3817,1948327.5,1753,962188.3817,1948327.5,1.113943,0.845098,2.246422,2.645466,1.920474,1.585461,4.418246,0.006267,13,0.276975,4.468687,1.970392,4.8346,0,2.864208
962248.1428,1960653.935,1754,962248.1428,1960653.935,1754,962248.1428,1960653.935,1.255273,1.230449,2.991039,2.813251,1.904768,1.60206,4.286833,0.078892,19,0.251708,4.155579,1.928408,4.617344,0,2.688936
962250.543,1958896.879,1755,962250.543,1958896.879,1755,962250.543,1958896.879,1.30103,0,3.424709,2.445791,1.773118,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.772762,4.352183,0,2.579421
962250.1447,1958060.442,1756,962250.1447,1958060.442,1756,962250.1447,1958060.442,1.079181,0.30103,3.52694,2.511112,1.500092,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.908431,4.4843,0,2.575869
962273.1843,1961633.315,1757,962273.1843,1961633.315,1757,962273.1843,1961633.315,1.20412,1,2.54046,2.881368,1.814244,1.556303,4.679572,0.01683,8,0.262382,4.195097,1.922844,4.587828,0,2.664984
962256.5814,1957771.337,1758,962256.5814,1957771.337,1758,962256.5814,1957771.337,1.255273,0,3.488481,2.312088,1.183996,1.603144,4.456506,0.042986,25,0.249535,4.314562,1.777354,4.30103,0,2.523676
962236.9286,1948765.313,1759,962236.9286,1948765.313,1759,962236.9286,1948765.313,0.90309,0.60206,1.556439,2.520532,2.282852,1.585461,4.418246,0.006267,13,0.276975,4.468687,2.097053,5.016274,0,2.919221
962251.8274,1951769.968,1760,962251.8274,1951769.968,1760,962251.8274,1951769.968,0.845098,0.477121,2.278919,2.853698,1.539266,1.609594,4.478174,0.017132,35,0.298103,4.695736,1.929317,4.518514,0,2.589197
962251.5948,1950296.869,1761,962251.5948,1950296.869,1761,962251.5948,1950296.869,1.278754,0.69897,2.781987,2.517563,1.798598,1.60206,4.476906,0.018748,17,0.205688,4.154302,1.777862,4.477121,0,2.699259
962311.3441,1962257.893,1762,962311.3441,1962257.893,1762,962311.3441,1962257.893,1.255273,0.30103,2.821613,2.135846,1.707842,1.606381,4.128285,0.053542,14,0.23216,3.966423,1.927678,4.488551,0,2.560873
962306.8801,1960899.429,1763,962306.8801,1960899.429,1763,962306.8801,1960899.429,1.342423,1.431364,2.901328,2.883611,2.344497,1.556303,4.679572,0.01683,8,0.262382,4.195097,2.061679,4.799341,0,2.737662
962322.0177,1962529.733,1764,962322.0177,1962529.733,1764,962322.0177,1962529.733,1.414973,1.230449,2.92632,1.92408,1.883858,1.614897,4.732558,0.033615,14,0.210232,3.853394,1.725832,4.258013,0,2.532181
962295.5491,1954479.458,1765,962295.5491,1954479.458,1765,962295.5491,1954479.458,1.230449,0.60206,2.605179,3.044403,1.485365,1.612784,4.582841,0.020046,14,0.220289,4.042812,1.828105,4.415171,0,2.587066
962332.2818,1961934.37,1766,962332.2818,1961934.37,1766,962332.2818,1961934.37,1.278754,1,2.707615,2.659835,2.122866,1.606381,4.128285,0.053542,14,0.23216,3.966423,1.834556,4.448337,0,2.613781
962301.4158,1952899.519,1767,962301.4158,1952899.519,1767,962301.4158,1952899.519,0.954243,0.60206,2.75854,3.060104,2.005242,1.599883,4.480765,0.013895,12,0.279038,4.371622,1.925776,4.522444,0,2.596668
